"","","","","a","a","a","a"
"a.temp","-6113453.16967925","-4149717.45919096","River (1)","13190.3460762561","5259.4774751299","2569.06154682969","7166.27520064657"
"a.temp","-6113453.16967925","-4149867.45919096","Wetland (2-3)","13340.1111169062","5225.67108718094","2423.61552879145","7304.29567113778"
"a.temp","-6113453.16967925","-4150017.45919096","Wetland (2-3)","13489.8813787003","5195.97664654094","2278.76002058117","7442.77973954638"
"a.temp","-6113453.16967925","-4150167.45919096","Wetland (2-3)","13639.656689646","5170.4649995333","2134.61524200479","7581.70200228169"
"a.temp","-6113453.16967925","-4150767.45919096","Wetland (2-3)","14238.8052382005","5111.34505892521","1569.05137946447","8141.32331082622"
"a.temp","-6113303.16967925","-4142967.45919096","Wetland (2-3)","6446.70486461125","9416.91973584761","9256.99471920539","2688.39622291796"
"a.temp","-6113303.16967925","-4143117.45919096","Wetland (2-3)","6596.08509734391","9289.72078759078","9107.18322157826","2683.22739464988"
"a.temp","-6113303.16967925","-4143267.45919096","Wetland (2-3)","6745.4928368061","9163.21162646571","8957.37803329728","2686.43709239573"
"a.temp","-6113303.16967925","-4143417.45919096","Wetland (2-3)","6894.92629484917","9037.42122020416","8807.57947630316","2697.99541352459"
"a.temp","-6113303.16967925","-4143567.45919096","Wetland (2-3)","7044.38383475819","8912.38000263659","8657.78789480296","2717.79584431939"
"a.temp","-6113303.16967925","-4143717.45919096","Wetland (2-3)","7193.86395558066","8788.11995317523","8508.00365722751","2745.66007571947"
"a.temp","-6113303.16967925","-4143867.45919096","Wetland (2-3)","7343.3652783586","8664.67468006714","8358.22715839889","2781.34576264798"
"a.temp","-6113303.16967925","-4144017.45919096","Wetland (2-3)","7492.88653400028","8542.07950743826","8208.45882193466","2824.55646985503"
"a.temp","-6113303.16967925","-4144167.45919096","Wetland (2-3)","7642.42655256841","8420.37156611255","8058.69910291959","2874.95291290135"
"a.temp","-6113303.16967925","-4144317.45919096","Wetland (2-3)","7791.98425379587","8299.58988814488","7908.94849088025","2932.16460168935"
"a.temp","-6113303.16967925","-4144767.45919096","River (1)","8240.75382543387","7943.22335776837","7459.75678098134","3140.74740331027"
"a.temp","-6113303.16967925","-4144917.45919096","Wetland (2-3)","8390.37297212722","7826.57858271397","7310.04830568152","3221.26205879004"
"a.temp","-6113303.16967925","-4145067.45919096","Wetland (2-3)","8540.00548075955","7711.08729761225","7160.35203264457","3306.62429849542"
"a.temp","-6113303.16967925","-4145217.45919096","Wetland (2-3)","8689.65066106821","7596.80211084882","7010.66874352207","3396.46864425397"
"a.temp","-6113303.16967925","-4145367.45919096","Wetland (2-3)","8839.30786947729","7483.77827780842","6860.99928810646","3490.44900426871"
"a.temp","-6113303.16967925","-4145517.45919096","Wetland (2-3)","8988.97650522034","7372.07381347998","6711.34459191282","3588.24041159459"
"a.temp","-6113303.16967925","-4145667.45919096","Wetland (2-3)","9138.65600684276","7261.74960401399","6561.7056647946","3689.5398427718"
"a.temp","-6113303.16967925","-4145817.45919096","Wetland (2-3)","9288.34584904133","7152.86951589342","6412.0836107616","3794.06632142884"
"a.temp","-6113303.16967925","-4145967.45919096","River (1)","9438.04553980343","7045.50050112818","6262.47963920024","3901.56048926589"
"a.temp","-6113303.16967925","-4146117.45919096","River (1)","9587.75461781347","6939.71269660333","6112.89507773507","4011.78379918469"
"a.temp","-6113303.16967925","-4146267.45919096","River (1)","9737.47265009784","6835.57951540303","5963.33138701831","4124.51745679428"
"a.temp","-6113303.16967925","-4146417.45919096","River (1)","9887.19922988323","6733.1777275962","5813.79017779261","4239.56120977169"
"a.temp","-6113303.16967925","-4146567.45919096","River (1)","10036.933974646","6632.58752760924","5664.27323064467","4356.73206100638"
"a.temp","-6113303.16967925","-4146717.45919096","River (1)","10186.6765243333","6533.89258492957","5514.78251895738","4475.86296164225"
"a.temp","-6113303.16967925","-4146867.45919096","River (1)","10336.4265397382","6437.18007448896","5365.32023568006","4596.80152403832"
"a.temp","-6113303.16967925","-4147017.45919096","River (1)","10486.1837010136","6342.54068267581","5215.88882467773","4719.40878197694"
"a.temp","-6113303.16967925","-4147167.45919096","River (1)","10635.947706312","6250.06858453552","5066.49101759769","4843.55801569477"
"a.temp","-6113303.16967925","-4147317.45919096","River (1)","10785.7182705374","6159.86138735263","4917.12987741814","4969.13365199621"
"a.temp","-6113303.16967925","-4147467.45919096","River (1)","10935.4951242001","6072.02003549049","4767.80885013212","5096.030244357"
"a.temp","-6113303.16967925","-4147617.45919096","River (1)","11085.2780123641","5986.64867111793","4618.53182639226","5224.15153411549"
"a.temp","-6113303.16967925","-4147767.45919096","River (1)","11235.0666936785","5903.85444530927","4469.30321542389","5353.40959122327"
"a.temp","-6113303.16967925","-4147917.45919096","Wetland (2-3)","11384.8609394847","5823.74727399791","4320.12803414417","5483.72403129492"
"a.temp","-6113303.16967925","-4148067.45919096","Wetland (2-3)","11534.6605329938","5746.4395334327","4171.01201525462","5615.02130462578"
"a.temp","-6113303.16967925","-4148217.45919096","Wetland (2-3)","11684.4652685266","5672.04569017195","4021.96173917635","5747.23405225518"
"a.temp","-6113303.16967925","-4148367.45919096","Wetland (2-3)","11834.2749508115","5600.68186129138","3872.98479617446","5880.30052390195"
"a.temp","-6113303.16967925","-4148517.45919096","Wetland (2-3)","11984.0893943347","5532.46530141838","3724.08998701677","6014.16405258467"
"a.temp","-6113303.16967925","-4148667.45919096","Wetland (2-3)","12133.9084227385","5467.513814468","3575.28757324479","6148.77258088162"
"a.temp","-6113303.16967925","-4148817.45919096","River (1)","12283.731868264","5405.9450895656","3426.58959191186","6284.07823402937"
"a.temp","-6113303.16967925","-4148967.45919096","Wetland (2-3)","12433.5595712332","5347.87596260408","3278.0102549258","6420.03693536118"
"a.temp","-6113303.16967925","-4149117.45919096","Wetland (2-3)","12583.3913795687","5293.42160718363","3129.5664606138","6556.60805991954"
"a.temp","-6113303.16967925","-4149267.45919096","Wetland (2-3)","12733.2271483471","5242.69466127855","2981.278455864","6693.75412241904"
"a.temp","-6113303.16967925","-4149417.45919096","Wetland (2-3)","12883.0667393833","5195.80429879712","2833.17070283435","6831.44049607416"
"a.temp","-6113303.16967925","-4149567.45919096","River (1)","13032.9100208436","5152.8552581456","2685.2730273473","6969.6351591315"
"a.temp","-6113303.16967925","-4149717.45919096","River (1)","13182.756866885","5113.94684284055","2537.62216088192","7108.30846625286"
"a.temp","-6113303.16967925","-4149867.45919096","Wetland (2-3)","13332.6071573194","5079.1719119753","2390.26384137799","7247.43294218043"
"a.temp","-6113303.16967925","-4150017.45919096","River (1)","13482.460777299","5048.61588075374","2243.2557213566","7386.98309537812"
"a.temp","-6113303.16967925","-4150167.45919096","Wetland (2-3)","13632.3176170233","5022.35575316992","2096.67146482208","7526.93524958214"
"a.temp","-6113303.16967925","-4150317.45919096","Wetland (2-3)","13782.1775714654","5000.45921005251","1950.60663164033","7667.26739141151"
"a.temp","-6113303.16967925","-4150617.45919096","Wetland (2-3)","14081.906426738","4969.97608760838","1660.58309981745","7948.99108386733"
"a.temp","-6113303.16967925","-4150767.45919096","Wetland (2-3)","14231.7751391527","4961.47128495159","1517.02710305366","8090.3457436257"
"a.temp","-6113153.16967925","-4143567.45919096","River (1)","7033.36282381355","8829.82821528236","8651.11208061696","2569.81774672831"
"a.temp","-6113153.16967925","-4143717.45919096","Wetland (2-3)","7183.07229612807","8704.38977248817","8501.21022157415","2599.26879167966"
"a.temp","-6113153.16967925","-4143867.45919096","Wetland (2-3)","7332.79364303965","8579.73987434332","8351.31188684729","2636.93633813937"
"a.temp","-6113153.16967925","-4144917.45919096","River (1)","8381.12209739263","7732.44342439032","7302.14045546902","3097.43091148137"
"a.temp","-6113153.16967925","-4145067.45919096","River (1)","8530.91686815685","7615.52469048568","7152.27867405887","3186.11256100602"
"a.temp","-6113153.16967925","-4145217.45919096","River (1)","8680.71872666101","7499.78341763261","7002.42281152726","3279.26032077363"
"a.temp","-6113153.16967925","-4145367.45919096","River (1)","8830.52731219395","7385.2749651856","6852.57325618613","3376.50459075661"
"a.temp","-6113153.16967925","-4145517.45919096","River (1)","8980.34228809811","7272.05757068777","6702.7304310555","3477.50172557837"
"a.temp","-6113153.16967925","-4145667.45919096","River (1)","9130.16333979866","7160.19247725906","6552.89479782771","3581.93428909585"
"a.temp","-6113153.16967925","-4145817.45919096","River (1)","9279.990173023","7049.74405999235","6403.06686138741","3689.51057071268"
"a.temp","-6113153.16967925","-4145967.45919096","River (1)","9429.8225121899","6940.77994978932","6253.24717498018","3799.96358553614"
"a.temp","-6113153.16967925","-4146117.45919096","River (1)","9579.66009894941","6833.37115276183","6103.43634614122","3913.04973791552"
"a.temp","-6113153.16967925","-4146267.45919096","River (1)","9729.50269085751","6727.59216298057","5953.63504351734","4028.5472879688"
"a.temp","-6113153.16967925","-4147317.45919096","River (1)","10778.5234430048","6039.80474116489","4905.36596304477","4889.76873189328"
"a.temp","-6113153.16967925","-4147467.45919096","Wetland (2-3)","10928.3989042954","5950.19128359736","4755.6755809662","5018.67245906736"
"a.temp","-6113153.16967925","-4147617.45919096","Wetland (2-3)","11078.2777366973","5863.04624844441","4606.00534426505","5148.71908841425"
"a.temp","-6113153.16967925","-4147767.45919096","Wetland (2-3)","11228.1598052131","5778.48131531098","4456.35728273646","5279.8241686065"
"a.temp","-6113153.16967925","-4147917.45919096","River (1)","11378.0449819556","5696.61138848335","4306.73370797387","5411.91077637108"
"a.temp","-6113153.16967925","-4148067.45919096","River (1)","11527.9331456859","5617.55429981751","4157.13726395923","5544.90876853727"
"a.temp","-6113153.16967925","-4148217.45919096","River (1)","11677.8241813877","5541.43043910128","4007.57098894062","5678.7541108417"
"a.temp","-6113153.16967925","-4148367.45919096","Wetland (2-3)","11827.7179798727","5468.36230615696","3858.03839164394","5813.38827633262"
"a.temp","-6113153.16967925","-4148517.45919096","Wetland (2-3)","11977.6144374163","5398.47397987601","3708.54354584095","5948.75770656375"
"a.temp","-6113153.16967925","-4148667.45919096","River (1)","12127.5134554205","5331.8905006947","3559.0912086372","6084.81332921575"
"a.temp","-6113153.16967925","-4148817.45919096","River (1)","12277.4149401006","5268.73716476714","3409.68696970832","6221.51012627977"
"a.temp","-6113153.16967925","-4148967.45919096","Wetland (2-3)","12427.3188021956","5209.13873028916","3260.33744133928","6358.80674744891"
"a.temp","-6113153.16967925","-4149117.45919096","Wetland (2-3)","12577.2249566987","5153.21853906843","3111.05050286857","6496.66516386691"
"a.temp","-6113153.16967925","-4149267.45919096","Wetland (2-3)","12727.1333226067","5101.09755948645","2961.83561856475","6635.05035786481"
"a.temp","-6113153.16967925","-4149417.45919096","Wetland (2-3)","12877.0438226871","5052.89336038261","2812.70425594283","6773.93004476736"
"a.temp","-6113153.16967925","-4149567.45919096","River (1)","13026.9563832618","5008.71902899322","2663.67044346687","6913.27442326731"
"a.temp","-6113153.16967925","-4149717.45919096","Wetland (2-3)","13176.8709340042","4968.68204973903","2514.75152478312","7053.05595124568"
"a.temp","-6113153.16967925","-4149867.45919096","Wetland (2-3)","13326.7874077515","4932.88316417477","2365.96919493874","7193.24914426034"
"a.temp","-6113153.16967925","-4150017.45919096","River (1)","13476.7057403286","4901.41523556196","2217.35094908297","7333.8303942348"
"a.temp","-6113153.16967925","-4150167.45919096","Wetland (2-3)","13626.6258703835","4874.36214405526","2068.93214760639","7474.777806156"
"a.temp","-6113153.16967925","-4150317.45919096","Wetland (2-3)","13776.5477392344","4851.79774015767","1920.75902481265","7616.07105083732"
"a.temp","-6113153.16967925","-4150467.45919096","Wetland (2-3)","13926.4712907256","4833.78488468396","1772.89318104597","7757.69123202273"
"a.temp","-6113153.16967925","-4150617.45919096","Wetland (2-3)","14076.3964710932","4820.37460280829","1625.41847885379","7899.6207663028"
"a.temp","-6113153.16967925","-4150767.45919096","Wetland (2-3)","14226.323228839","4811.60537777146","1478.45197128599","8041.84327448642"
"a.temp","-6113003.16967925","-4143417.45919096","River (1)","6875.66044910614","8876.41145460239","8797.0082545941","2399.84942265129"
"a.temp","-6113003.16967925","-4143567.45919096","River (1)","7025.52785286647","8749.06939687854","8647.0335509582","2422.08840701569"
"a.temp","-6113003.16967925","-4145817.45919096","River (1)","9274.05340783648","6948.32643961101","6397.55533242172","3588.18021445421"
"a.temp","-6113003.16967925","-4145967.45919096","River (1)","9423.98013640752","6837.74636202583","6247.6034790468","3701.65804085152"
"a.temp","-6113003.16967925","-4147467.45919096","River (1)","10923.3580739351","5829.6762612857","4748.25222912581","4944.65592851528"
"a.temp","-6113003.16967925","-4147617.45919096","Wetland (2-3)","11073.3051349362","5740.70207478128","4598.34037794053","5076.59898469451"
"a.temp","-6113003.16967925","-4147767.45919096","Wetland (2-3)","11223.2536107585","5654.30767746133","4448.43446972059","5209.51938775559"
"a.temp","-6113003.16967925","-4147917.45919096","Wetland (2-3)","11373.2034454416","5570.61310013522","4298.53512622595","5343.34420109742"
"a.temp","-6113003.16967925","-4148067.45919096","River (1)","11523.1545859371","5489.74182556869","4148.64305904936","5478.00714232845"
"a.temp","-6113003.16967925","-4148217.45919096","Wetland (2-3)","11673.1069819224","5411.82042490309","3998.7590864415","5613.4478933541"
"a.temp","-6113003.16967925","-4148367.45919096","River (1)","11823.0605856269","5336.9781067003","3848.88415406317","5749.61148699646"
"a.temp","-6113003.16967925","-4148517.45919096","River (1)","11973.0153516733","5265.3461720383","3699.01936077639","5886.44776171518"
"a.temp","-6113003.16967925","-4148667.45919096","Wetland (2-3)","12122.9712369289","5197.05737041631","3549.16599096163","6023.91087678111"
"a.temp","-6113003.16967925","-4148817.45919096","Wetland (2-3)","12272.9282003687","5132.24515308832","3399.32555537105","6161.95888102166"
"a.temp","-6113003.16967925","-4148967.45919096","Wetland (2-3)","12422.8862029484","5071.0428228717","3249.499843268","6300.55332898642"
"a.temp","-6113003.16967925","-4149117.45919096","Wetland (2-3)","12572.845207486","5013.58258248516","3099.69098966313","6439.65893905895"
"a.temp","-6113003.16967925","-4149267.45919096","Wetland (2-3)","12722.8051785526","4959.99448703309","2949.90156300153","6579.24328866185"
"a.temp","-6113003.16967925","-4149417.45919096","Wetland (2-3)","12872.7660823696","4910.40531029758","2800.13468093928","6719.27654226271"
"a.temp","-6113003.16967925","-4149567.45919096","Wetland (2-3)","13022.7278867142","4864.93733889747","2650.39416528919","6859.73120839308"
"a.temp","-6113003.16967925","-4149717.45919096","Wetland (2-3)","13172.690560831","4823.70711293698","2500.68475250261","7000.58192234061"
